employee_name,gender,leave_dates,leave_duration,leave_type,manager_name,team_name
'Danya Spick',female,1/19/2022,2.0,'Earned leave','Brenda Jefferson',Data engineering
'Danya Spick',female,4/24/2022,1.0,'Sick Leave','Brenda Jefferson',Data engineering
'Danya Spick',female,5/24/2022,2.0,'Casual Leave','Brenda Jefferson',Data engineering
'Danya Spick',female,4/14/2022,2.0,'Sick Leave','Brenda Jefferson',Data engineering
'Danya Spick',female,5/5/2022,1.0,'Casual Leave','Brenda Jefferson',Data engineering
'Danya Spick',female,2/16/2022,0.5,'Casual Leave','Brenda Jefferson',Data engineering
'Danya Spick',female,6/8/2022,2.0,'Casual Leave','Brenda Jefferson',Data engineering
'Danya Spick',female,1/23/2022,1.0,'Casual Leave','Brenda Jefferson',Data engineering
'Danya Spick',female,2/23/2023,1.0,'Earned leave','Brenda Jefferson',Data engineering
'Danya Spick',female,6/23/2023,2.0,'Casual Leave','Brenda Jefferson',Data engineering
'Danya Spick',female,4/2/2023,0.5,'Earned leave','Brenda Jefferson',Data engineering
'Danya Spick',female,5/25/2023,0.5,'Sick Leave','Brenda Jefferson',Data engineering
'Danya Spick',female,1/4/2023,0.5,'Earned leave','Brenda Jefferson',Data engineering
'Danya Spick',female,6/10/2023,0.5,'Earned leave','Brenda Jefferson',Data engineering
'Danya Spick',female,1/31/2023,1.0,'Earned leave','Brenda Jefferson',Data engineering
'Danya Spick',female,10/17/2022,1.0,'Casual Leave','Brenda Jefferson',Data engineering
'Danya Spick',female,12/26/2022,0.5,'Casual Leave','Brenda Jefferson',Data engineering
'Danya Spick',female,10/16/2022,2.0,'Sick Leave','Brenda Jefferson',Data engineering
'Danya Spick',female,11/20/2022,2.0,'Casual Leave','Brenda Jefferson',Data engineering
Raynor O'Hanley,male,6/7/2022,0.5,'Casual Leave','David Davis',AI
Raynor O'Hanley,male,1/7/2022,1.0,'Sick Leave','David Davis',AI
Raynor O'Hanley,male,4/13/2022,2.0,'Casual Leave','David Davis',AI
Raynor O'Hanley,male,1/23/2022,0.5,'Sick Leave','David Davis',AI
Raynor O'Hanley,male,6/11/2022,0.5,'Sick Leave','David Davis',AI
Raynor O'Hanley,male,6/27/2022,2.0,'Earned leave','David Davis',AI
Raynor O'Hanley,male,3/2/2022,1.0,'Sick Leave','David Davis',AI
Raynor O'Hanley,male,5/15/2022,1.0,'Earned leave','David Davis',AI
Raynor O'Hanley,male,3/20/2022,1.0,'Sick Leave','David Davis',AI
Raynor O'Hanley,male,1/23/2022,2.0,'Casual Leave','David Davis',AI
Raynor O'Hanley,male,6/3/2022,2.0,'Earned leave','David Davis',AI
Raynor O'Hanley,male,1/22/2022,1.0,'Casual Leave','David Davis',AI
Raynor O'Hanley,male,3/23/2022,1.0,'Sick Leave','David Davis',AI
Raynor O'Hanley,male,6/13/2023,0.5,'Sick Leave','David Davis',AI
Raynor O'Hanley,male,5/8/2023,0.5,'Casual Leave','David Davis',AI
Raynor O'Hanley,male,1/20/2023,1.0,'Sick Leave','David Davis',AI
Raynor O'Hanley,male,1/24/2023,1.0,'Casual Leave','David Davis',AI
Raynor O'Hanley,male,2/11/2023,1.0,'Sick Leave','David Davis',AI
Raynor O'Hanley,male,6/11/2023,0.5,'Sick Leave','David Davis',AI
Raynor O'Hanley,male,3/25/2023,0.5,'Casual Leave','David Davis',AI
Raynor O'Hanley,male,10/6/2022,1.0,'Casual Leave','David Davis',AI
Raynor O'Hanley,male,11/30/2022,1.0,'Casual Leave','David Davis',AI
Raynor O'Hanley,male,9/16/2022,0.5,'Casual Leave','David Davis',AI
Raynor O'Hanley,male,9/9/2022,1.0,'Casual Leave','David Davis',AI
Raynor O'Hanley,male,9/23/2022,1.0,'Earned leave','David Davis',AI
Raynor O'Hanley,male,8/19/2022,2.0,'Sick Leave','David Davis',AI
Raynor O'Hanley,male,10/19/2022,0.5,'Sick Leave','David Davis',AI
Raynor O'Hanley,male,9/9/2022,1.0,'Casual Leave','David Davis',AI
Raynor O'Hanley,male,8/30/2022,1.0,'Sick Leave','David Davis',AI
Raynor O'Hanley,male,7/7/2022,0.5,'Sick Leave','David Davis',AI
Raynor O'Hanley,male,8/5/2022,1.0,'Sick Leave','David Davis',AI
Raynor O'Hanley,male,9/8/2022,0.5,'Sick Leave','David Davis',AI
Raynor O'Hanley,male,11/2/2022,1.0,'Earned leave','David Davis',AI
Raynor O'Hanley,male,11/3/2022,1.0,'Earned leave','David Davis',AI
'Padget Lamball',male,6/13/2022,0.5,'Sick Leave','Alex Gonzalez',HR
'Padget Lamball',male,1/24/2022,2.0,'Earned leave','Alex Gonzalez',HR
'Padget Lamball',male,4/23/2022,2.0,'Earned leave','Alex Gonzalez',HR
'Padget Lamball',male,5/14/2022,2.0,'Casual Leave','Alex Gonzalez',HR
'Padget Lamball',male,1/22/2022,2.0,'Casual Leave','Alex Gonzalez',HR
'Padget Lamball',male,2/28/2022,1.0,'Casual Leave','Alex Gonzalez',HR
'Padget Lamball',male,2/3/2022,1.0,'Casual Leave','Alex Gonzalez',HR
'Padget Lamball',male,5/22/2022,1.0,'Earned leave','Alex Gonzalez',HR
'Padget Lamball',male,5/30/2022,1.0,'Earned leave','Alex Gonzalez',HR
'Padget Lamball',male,4/7/2022,1.0,'Casual Leave','Alex Gonzalez',HR
'Padget Lamball',male,2/24/2023,0.5,'Earned leave','Alex Gonzalez',HR
'Padget Lamball',male,2/17/2023,0.5,'Earned leave','Alex Gonzalez',HR
'Padget Lamball',male,4/7/2023,1.0,'Earned leave','Alex Gonzalez',HR
'Padget Lamball',male,6/24/2023,1.0,'Earned leave','Alex Gonzalez',HR
'Padget Lamball',male,6/25/2023,1.0,'Earned leave','Alex Gonzalez',HR
'Padget Lamball',male,3/19/2023,1.0,'Earned leave','Alex Gonzalez',HR
'Padget Lamball',male,1/25/2023,1.0,'Casual Leave','Alex Gonzalez',HR
'Padget Lamball',male,6/6/2023,0.5,'Sick Leave','Alex Gonzalez',HR
'Padget Lamball',male,9/5/2022,1.0,'Earned leave','Alex Gonzalez',HR
'Padget Lamball',male,10/6/2022,1.0,'Casual Leave','Alex Gonzalez',HR
'Padget Lamball',male,10/7/2022,1.0,'Casual Leave','Alex Gonzalez',HR
'Padget Lamball',male,11/18/2022,2.0,'Sick Leave','Alex Gonzalez',HR
'Padget Lamball',male,12/13/2022,1.0,'Sick Leave','Alex Gonzalez',HR
'Padget Lamball',male,7/7/2022,1.0,'Casual Leave','Alex Gonzalez',HR
'Padget Lamball',male,11/6/2022,0.5,'Sick Leave','Alex Gonzalez',HR
'Padget Lamball',male,10/30/2022,1.0,'Casual Leave','Alex Gonzalez',HR
'Padget Lamball',male,10/12/2022,1.0,'Casual Leave','Alex Gonzalez',HR
'Harbert Walden',male,6/20/2022,2.0,'Earned leave','Sabrina Martin',consulting
'Harbert Walden',male,5/21/2022,0.5,'Sick Leave','Sabrina Martin',consulting
'Harbert Walden',male,2/17/2022,1.0,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,1/1/2022,0.5,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,1/23/2022,0.5,'Earned leave','Sabrina Martin',consulting
'Harbert Walden',male,4/27/2022,0.5,'Earned leave','Sabrina Martin',consulting
'Harbert Walden',male,3/16/2022,2.0,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,2/22/2022,0.5,'Sick Leave','Sabrina Martin',consulting
'Harbert Walden',male,6/2/2022,0.5,'Earned leave','Sabrina Martin',consulting
'Harbert Walden',male,5/15/2022,2.0,'Earned leave','Sabrina Martin',consulting
'Harbert Walden',male,4/2/2022,2.0,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,5/21/2022,2.0,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,4/15/2023,1.0,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,5/2/2023,0.5,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,3/23/2023,1.0,'Sick Leave','Sabrina Martin',consulting
'Harbert Walden',male,1/1/2023,1.0,'Sick Leave','Sabrina Martin',consulting
'Harbert Walden',male,6/15/2023,1.0,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,1/22/2023,1.0,'Sick Leave','Sabrina Martin',consulting
'Harbert Walden',male,5/13/2023,1.0,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,2/28/2023,2.0,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,2/4/2023,1.0,'Earned leave','Sabrina Martin',consulting
'Harbert Walden',male,1/11/2023,1.0,'Sick Leave','Sabrina Martin',consulting
'Harbert Walden',male,10/19/2022,1.0,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,10/16/2022,2.0,'Earned leave','Sabrina Martin',consulting
'Harbert Walden',male,10/25/2022,1.0,'Sick Leave','Sabrina Martin',consulting
'Harbert Walden',male,8/13/2022,1.0,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,10/1/2022,0.5,'Earned leave','Sabrina Martin',consulting
'Harbert Walden',male,12/30/2022,2.0,'Earned leave','Sabrina Martin',consulting
'Harbert Walden',male,8/23/2022,1.0,'Sick Leave','Sabrina Martin',consulting
'Harbert Walden',male,12/8/2022,1.0,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,12/8/2022,0.5,'Earned leave','Sabrina Martin',consulting
'Harbert Walden',male,8/21/2022,1.0,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,11/30/2022,2.0,'Sick Leave','Sabrina Martin',consulting
'Harbert Walden',male,7/6/2022,1.0,'Casual Leave','Sabrina Martin',consulting
'Derwin Snaden',female,6/14/2022,2.0,'Casual Leave','David Davis',HR
'Derwin Snaden',female,4/14/2022,1.0,'Casual Leave','David Davis',HR
'Derwin Snaden',female,3/17/2022,1.0,'Casual Leave','David Davis',HR
'Derwin Snaden',female,3/13/2022,1.0,'Casual Leave','David Davis',HR
'Derwin Snaden',female,6/1/2022,1.0,'Casual Leave','David Davis',HR
'Derwin Snaden',female,3/27/2022,1.0,'Sick Leave','David Davis',HR
'Derwin Snaden',female,6/1/2022,2.0,'Casual Leave','David Davis',HR
'Derwin Snaden',female,4/17/2022,2.0,'Earned leave','David Davis',HR
'Derwin Snaden',female,6/8/2022,1.0,'Casual Leave','David Davis',HR
'Derwin Snaden',female,6/4/2022,1.0,'Earned leave','David Davis',HR
'Derwin Snaden',female,2/9/2022,0.5,'Casual Leave','David Davis',HR
'Derwin Snaden',female,4/28/2022,2.0,'Sick Leave','David Davis',HR
'Derwin Snaden',female,2/3/2022,0.5,'Sick Leave','David Davis',HR
'Derwin Snaden',female,1/27/2022,2.0,'Sick Leave','David Davis',HR
'Derwin Snaden',female,4/18/2022,1.0,'Casual Leave','David Davis',HR
'Derwin Snaden',female,1/23/2022,2.0,'Casual Leave','David Davis',HR
'Derwin Snaden',female,4/25/2022,0.5,'Earned leave','David Davis',HR
'Derwin Snaden',female,6/12/2023,2.0,'Earned leave','David Davis',HR
'Derwin Snaden',female,3/31/2023,1.0,'Sick Leave','David Davis',HR
'Derwin Snaden',female,5/18/2023,1.0,'Earned leave','David Davis',HR
'Derwin Snaden',female,4/18/2023,1.0,'Casual Leave','David Davis',HR
'Derwin Snaden',female,6/29/2023,1.0,'Sick Leave','David Davis',HR
'Derwin Snaden',female,6/6/2023,2.0,'Casual Leave','David Davis',HR
'Derwin Snaden',female,5/5/2023,1.0,'Earned leave','David Davis',HR
'Derwin Snaden',female,11/26/2022,1.0,'Earned leave','David Davis',HR
'Derwin Snaden',female,11/6/2022,2.0,'Earned leave','David Davis',HR
'Derwin Snaden',female,9/17/2022,2.0,'Sick Leave','David Davis',HR
'Derwin Snaden',female,7/22/2022,2.0,'Earned leave','David Davis',HR
'Derwin Snaden',female,8/27/2022,1.0,'Casual Leave','David Davis',HR
'Derwin Snaden',female,8/5/2022,0.5,'Earned leave','David Davis',HR
'Derwin Snaden',female,11/18/2022,1.0,'Sick Leave','David Davis',HR
'Derwin Snaden',female,7/10/2022,1.0,'Casual Leave','David Davis',HR
'Derwin Snaden',female,12/23/2022,0.5,'Casual Leave','David Davis',HR
'Derwin Snaden',female,7/7/2022,0.5,'Sick Leave','David Davis',HR
'Herc Sandwith',male,3/4/2022,1.0,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,5/13/2022,2.0,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,6/3/2022,1.0,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,6/13/2022,0.5,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,1/12/2022,2.0,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,4/19/2022,0.5,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,4/2/2022,0.5,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,1/7/2022,1.0,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,6/9/2022,1.0,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,4/21/2022,1.0,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2/28/2023,1.0,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,6/26/2023,1.0,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2/15/2023,1.0,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,3/12/2023,2.0,'Earned leave','Barbara Olson',dev ops
'Herc Sandwith',male,2/16/2023,0.5,'Earned leave','Barbara Olson',dev ops
'Herc Sandwith',male,4/20/2023,1.0,'Earned leave','Barbara Olson',dev ops
'Herc Sandwith',male,5/15/2023,2.0,'Earned leave','Barbara Olson',dev ops
'Herc Sandwith',male,6/16/2023,1.0,'Earned leave','Barbara Olson',dev ops
'Herc Sandwith',male,5/9/2023,2.0,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,5/28/2023,2.0,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,6/12/2023,0.5,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,1/19/2023,1.0,'Earned leave','Barbara Olson',dev ops
'Herc Sandwith',male,3/28/2023,0.5,'Earned leave','Barbara Olson',dev ops
'Herc Sandwith',male,3/9/2023,0.5,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2/16/2023,1.0,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,6/12/2023,1.0,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,8/9/2022,0.5,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,9/19/2022,0.5,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,8/16/2022,1.0,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,10/9/2022,0.5,'Earned leave','Barbara Olson',dev ops
'Herc Sandwith',male,11/17/2022,0.5,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,10/25/2022,0.5,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,9/17/2022,0.5,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,12/8/2022,2.0,'Casual Leave','Barbara Olson',dev ops
'Rutger Suggitt',female,2/1/2022,1.0,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,1/14/2022,0.5,'Sick Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,4/4/2022,0.5,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2/9/2022,2.0,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2/21/2022,0.5,'Sick Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,4/8/2022,0.5,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,6/15/2022,2.0,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2/2/2022,2.0,'Sick Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,3/2/2022,2.0,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,4/17/2022,0.5,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,3/22/2022,1.0,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,5/4/2023,0.5,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2/1/2023,1.0,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,3/21/2023,2.0,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,4/29/2023,1.0,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2/10/2023,2.0,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,6/22/2023,1.0,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2/14/2023,1.0,'Sick Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2/18/2023,1.0,'Sick Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,4/12/2023,1.0,'Sick Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,12/14/2022,0.5,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,12/16/2022,1.0,'Sick Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,11/18/2022,1.0,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,7/26/2022,1.0,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,12/7/2022,1.0,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,9/15/2022,1.0,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,11/29/2022,1.0,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,9/5/2022,0.5,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,7/20/2022,1.0,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,12/13/2022,1.0,'Casual Leave','Juan Myers DVM',HR
'Malena Lebang',female,4/17/2022,2.0,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,1/15/2022,1.0,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,3/17/2022,1.0,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,2/1/2022,1.0,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,4/1/2022,0.5,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,1/4/2022,2.0,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,1/11/2022,2.0,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,4/26/2022,2.0,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,5/17/2022,0.5,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,5/4/2022,2.0,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2/4/2022,0.5,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,4/28/2022,1.0,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,5/16/2022,2.0,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,4/17/2023,1.0,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,4/14/2023,2.0,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,6/29/2023,1.0,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2/15/2023,1.0,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,5/25/2023,2.0,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,5/18/2023,0.5,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,1/31/2023,1.0,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,1/30/2023,2.0,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,11/10/2022,2.0,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,8/24/2022,1.0,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,8/11/2022,1.0,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,7/13/2022,0.5,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,9/12/2022,1.0,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,10/22/2022,0.5,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,10/13/2022,2.0,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,11/28/2022,2.0,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,8/1/2022,0.5,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,9/12/2022,0.5,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,8/22/2022,1.0,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,8/22/2022,2.0,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,12/14/2022,1.0,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,11/22/2022,1.0,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,12/3/2022,1.0,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,12/4/2022,2.0,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,11/3/2022,1.0,'Casual Leave','Barbara Olson',Data engineering
'Jan Revelle',female,6/23/2022,2.0,'Earned leave','Juan Myers DVM',consulting
'Jan Revelle',female,4/22/2022,2.0,'Earned leave','Juan Myers DVM',consulting
'Jan Revelle',female,1/13/2022,1.0,'Casual Leave','Juan Myers DVM',consulting
'Jan Revelle',female,4/16/2022,1.0,'Earned leave','Juan Myers DVM',consulting
'Jan Revelle',female,3/15/2022,1.0,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2/8/2022,1.0,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2/24/2022,0.5,'Earned leave','Juan Myers DVM',consulting
'Jan Revelle',female,1/28/2023,1.0,'Earned leave','Juan Myers DVM',consulting
'Jan Revelle',female,6/21/2023,0.5,'Earned leave','Juan Myers DVM',consulting
'Jan Revelle',female,2/11/2023,1.0,'Earned leave','Juan Myers DVM',consulting
'Jan Revelle',female,6/17/2023,1.0,'Earned leave','Juan Myers DVM',consulting
'Jan Revelle',female,4/18/2023,1.0,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,4/12/2023,1.0,'Casual Leave','Juan Myers DVM',consulting
'Jan Revelle',female,3/21/2023,2.0,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,4/26/2023,1.0,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,4/4/2023,2.0,'Casual Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2/17/2023,1.0,'Casual Leave','Juan Myers DVM',consulting
'Jan Revelle',female,4/27/2023,1.0,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,6/5/2023,2.0,'Casual Leave','Juan Myers DVM',consulting
'Jan Revelle',female,12/8/2022,0.5,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,7/27/2022,2.0,'Casual Leave','Juan Myers DVM',consulting
'Jan Revelle',female,8/17/2022,1.0,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,11/11/2022,1.0,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,9/25/2022,1.0,'Casual Leave','Juan Myers DVM',consulting
'Jan Revelle',female,11/30/2022,2.0,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,7/5/2022,2.0,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,10/4/2022,1.0,'Casual Leave','Juan Myers DVM',consulting
'Jan Revelle',female,9/27/2022,2.0,'Earned leave','Juan Myers DVM',consulting
'Levon Stanlock',male,5/10/2022,1.0,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,5/31/2022,0.5,'Sick Leave','Rebecca Davis',consulting
'Levon Stanlock',male,1/6/2022,1.0,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,2/21/2022,0.5,'Sick Leave','Rebecca Davis',consulting
'Levon Stanlock',male,3/12/2022,2.0,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,5/21/2022,1.0,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,2/9/2022,1.0,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,3/7/2022,2.0,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,5/25/2022,2.0,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,1/10/2022,1.0,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,1/20/2023,1.0,'Casual Leave','Rebecca Davis',consulting
'Levon Stanlock',male,1/18/2023,1.0,'Casual Leave','Rebecca Davis',consulting
'Levon Stanlock',male,2/2/2023,2.0,'Sick Leave','Rebecca Davis',consulting
'Levon Stanlock',male,2/22/2023,1.0,'Casual Leave','Rebecca Davis',consulting
'Levon Stanlock',male,6/23/2023,2.0,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,12/9/2022,1.0,'Sick Leave','Rebecca Davis',consulting
'Levon Stanlock',male,9/13/2022,1.0,'Sick Leave','Rebecca Davis',consulting
'Levon Stanlock',male,7/22/2022,1.0,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,9/24/2022,1.0,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,9/18/2022,1.0,'Sick Leave','Rebecca Davis',consulting
'Levon Stanlock',male,9/21/2022,0.5,'Casual Leave','Rebecca Davis',consulting
'Levon Stanlock',male,11/16/2022,0.5,'Sick Leave','Rebecca Davis',consulting
'Levon Stanlock',male,9/23/2022,1.0,'Casual Leave','Rebecca Davis',consulting
'Levon Stanlock',male,10/14/2022,1.0,'Sick Leave','Rebecca Davis',consulting
'Levon Stanlock',male,8/4/2022,2.0,'Casual Leave','Rebecca Davis',consulting
'Levon Stanlock',male,10/27/2022,1.0,'Earned leave','Rebecca Davis',consulting
'Maegan Lghan',female,4/2/2022,1.0,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,4/7/2022,1.0,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,6/12/2022,1.0,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,5/19/2022,2.0,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,5/31/2022,2.0,'Casual Leave','Alex Gonzalez',Security
'Maegan Lghan',female,4/15/2022,1.0,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,1/9/2022,1.0,'Casual Leave','Alex Gonzalez',Security
'Maegan Lghan',female,1/5/2022,1.0,'Casual Leave','Alex Gonzalez',Security
'Maegan Lghan',female,3/29/2023,0.5,'Casual Leave','Alex Gonzalez',Security
'Maegan Lghan',female,5/12/2023,0.5,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,6/15/2023,1.0,'Earned leave','Alex Gonzalez',Security
'Maegan Lghan',female,2/6/2023,0.5,'Casual Leave','Alex Gonzalez',Security
'Maegan Lghan',female,2/17/2023,2.0,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,12/5/2022,2.0,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,8/30/2022,2.0,'Casual Leave','Alex Gonzalez',Security
'Maegan Lghan',female,9/27/2022,1.0,'Earned leave','Alex Gonzalez',Security
'Maegan Lghan',female,10/27/2022,1.0,'Earned leave','Alex Gonzalez',Security
'Maegan Lghan',female,9/23/2022,0.5,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,7/20/2022,0.5,'Earned leave','Alex Gonzalez',Security
'Maegan Lghan',female,8/15/2022,0.5,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,10/31/2022,1.0,'Earned leave','Alex Gonzalez',Security
'Jarib Bucke',female,1/11/2022,1.0,'Sick Leave','Rebecca Davis',IT
'Jarib Bucke',female,6/13/2022,1.0,'Sick Leave','Rebecca Davis',IT
